Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
2823,0,-0.188252,0.054216,1.979392,0.259454,0.029879,1.971178,-0.260416,-0.181797,1.912357,0.307195,-0.239592,1.927641,-0.020426,-0.481682,1.378918,0.005585,-0.613173,0.671237,-0.017055,0.057412,1.224160,-0.044799,0.397069,0.559418,0.309220,-0.580917,1.061529,-0.498754,-0.167436,1.299099,-0.827982,0.192207,0.989059,-0.983757,0.398477,0.794531,-0.889009,0.757636,0.730151,-0.532216,0.980748,0.665741,-0.768315,1.063859,0.491379,-0.561714,1.282225,0.536556,0.503539,-0.303294,1.253864,0.745772,-0.288419,1.050783,1.114652,-0.324856,0.646134,1.481648,-0.081954,0.369487,1.432149,0.143950,0.199075,1.544359,-0.105900,0.133716,1.735680,0.147849,0.110873,-0.500032,-0.011267,0.022669,0.500032,0.011266,-0.022669,-0.165373,-0.601488,0.197309,0.165373,-0.573515,0.148195,-0.682421,-0.089085,-0.540311,-0.616262,0.306591,-1.261747,-0.382264,0.085690,-1.824578,-0.077017,-0.113384,-2.226678,0.197661,-0.215887,-2.307465,-0.165192,0.321568,-2.362713,0.559224,0.224216,-0.718714,0.472943,0.590762,-1.162735,0.539315,0.401610,-1.435982,0.566104,-0.225063,-2.039161,0.397000,-0.393812,-2.042190,0.468829,0.152719,-2.359673
2824,0,-0.187357,0.058565,1.978771,0.260362,0.033732,1.970496,-0.259779,-0.177518,1.912261,0.307799,-0.235878,1.927545,-0.020154,-0.478946,1.379193,0.005273,-0.611784,0.671759,-0.015356,0.059622,1.223477,-0.042903,0.398390,0.558368,0.309133,-0.579259,1.061772,-0.497956,-0.163939,1.299004,-0.826953,0.195797,0.988932,-0.982652,0.402077,0.794343,-0.887580,0.761089,0.729129,-0.530623,0.983534,0.663731,-0.766849,1.066787,0.489601,-0.559887,1.284930,0.534086,0.504063,-0.301847,1.253398,0.746086,-0.287896,1.049977,1.114785,-0.325590,0.645235,1.481867,-0.083928,0.367625,1.432678,0.141598,0.196743,1.544255,-0.108561,0.131944,1.736065,0.144699,0.108394,-0.499895,-0.010928,0.022786,0.499895,0.010928,-0.022786,-0.165364,-0.601370,0.198031,0.165364,-0.573709,0.148142,-0.681733,-0.088929,-0.540524,-0.613371,0.304792,-1.263671,-0.376919,0.074563,-1.822080,-0.070500,-0.133566,-2.217948,0.203873,-0.237421,-2.299096,-0.158528,0.300264,-2.354602,0.555112,0.239375,-0.705348,0.462565,0.624422,-1.134724,0.527776,0.448750,-1.417932,0.552805,-0.145750,-2.052627,0.384775,-0.315956,-2.066077,0.449790,0.250875,-2.346679
2825,0,-0.186467,0.062665,1.978133,0.261246,0.037279,1.969827,-0.259182,-0.173477,1.912179,0.308320,-0.232477,1.927463,-0.019945,-0.476505,1.379481,0.004925,-0.610551,0.672233,-0.013696,0.061548,1.222840,-0.041071,0.399649,0.557502,0.309000,-0.577837,1.062030,-0.497196,-0.160714,1.298953,-0.825976,0.199165,0.988851,-0.981577,0.405489,0.794230,-0.886209,0.764327,0.728214,-0.529063,0.986130,0.661827,-0.765422,1.069547,0.487922,-0.558064,1.287444,0.531710,0.504517,-0.300672,1.253007,0.746348,-0.287599,1.049309,1.114908,-0.326468,0.644576,1.482182,-0.085980,0.366136,1.433382,0.139224,0.194846,1.544359,-0.111238,0.130562,1.736651,0.141544,0.106472,-0.499773,-0.010601,0.022911,0.499773,0.010601,-0.022911,-0.165337,-0.601258,0.198774,0.165337,-0.573890,0.148150,-0.681017,-0.089284,-0.540951,-0.610515,0.302000,-1.266007,-0.371720,0.062868,-1.819856,-0.064309,-0.153850,-2.209563,0.209814,-0.259036,-2.291099,-0.152197,0.278991,-2.346812,0.551454,0.253095,-0.692047,0.453028,0.655206,-1.106735,0.516482,0.493735,-1.399836,0.537938,-0.065809,-2.065819,0.370567,-0.236510,-2.089351,0.429337,0.348002,-2.332452
2826,0,-0.185547,0.066528,1.977556,0.262141,0.040504,1.969219,-0.258602,-0.169658,1.912127,0.308837,-0.229403,1.927411,-0.019765,-0.474349,1.379768,0.004599,-0.609462,0.672675,-0.012045,0.063212,1.222324,-0.039216,0.400851,0.556807,0.308815,-0.576649,1.062256,-0.496452,-0.157727,1.298900,-0.824978,0.202367,0.988860,-0.980508,0.408768,0.794208,-0.884790,0.767416,0.727359,-0.527450,0.988579,0.660046,-0.763912,1.072204,0.486360,-0.556170,1.289809,0.529456,0.504908,-0.299778,1.252707,0.746627,-0.287533,1.048762,1.115121,-0.327522,0.644125,1.482650,-0.088183,0.365012,1.434273,0.136732,0.193370,1.544695,-0.114023,0.129556,1.737479,0.138284,0.105073,-0.499664,-0.010276,0.023065,0.499664,0.010276,-0.023065,-0.165321,-0.601168,0.199543,0.165321,-0.574049,0.148212,-0.680280,-0.090103,-0.541554,-0.607594,0.298276,-1.268708,-0.366576,0.050646,-1.817889,-0.058331,-0.174210,-2.201536,0.215535,-0.280758,-2.283469,-0.146111,0.257732,-2.339369,0.548301,0.265272,-0.679063,0.444522,0.683021,-1.079198,0.505573,0.536402,-1.381951,0.521521,0.014398,-2.078405,0.354409,-0.155900,-2.111447,0.407773,0.443654,-2.317089
2827,0,-0.184636,0.070161,1.977014,0.263033,0.043378,1.968615,-0.258042,-0.166036,1.912140,0.309277,-0.226688,1.927363,-0.019681,-0.472474,1.380060,0.004215,-0.608520,0.673121,-0.010418,0.064626,1.221875,-0.037371,0.401979,0.556256,0.308591,-0.575708,1.062547,-0.495786,-0.154942,1.298883,-0.823954,0.205484,0.988904,-0.979389,0.412018,0.794284,-0.883232,0.770453,0.726601,-0.525698,0.990937,0.658377,-0.762256,1.074822,0.484904,-0.554091,1.292082,0.527327,0.505275,-0.299178,1.252474,0.746873,-0.287761,1.048405,1.115311,-0.328876,0.643880,1.483213,-0.090694,0.364232,1.435410,0.133986,0.192279,1.545207,-0.117082,0.128906,1.738551,0.134726,0.104151,-0.499578,-0.009925,0.023271,0.499578,0.009925,-0.023271,-0.165300,-0.601073,0.200328,0.165300,-0.574194,0.148309,-0.679497,-0.091284,-0.542302,-0.604635,0.293697,-1.271739,-0.361567,0.037931,-1.816158,-0.052603,-0.194651,-2.193883,0.221048,-0.302608,-2.276204,-0.140286,0.236457,-2.332307,0.545760,0.275807,-0.666640,0.437218,0.707794,-1.052543,0.495199,0.576593,-1.364538,0.503669,0.094490,-2.090094,0.336309,-0.074613,-2.131831,0.385294,0.537389,-2.300821
2828,0,-0.183677,0.073571,1.976519,0.263950,0.045914,1.968058,-0.257561,-0.162623,1.912139,0.309675,-0.224320,1.927362,-0.019656,-0.470862,1.380337,0.003816,-0.607719,0.673583,-0.008819,0.065797,1.221534,-0.035602,0.403007,0.555834,0.308277,-0.575007,1.062824,-0.495168,-0.152359,1.298882,-0.822910,0.208498,0.988965,-0.978227,0.415212,0.794406,-0.881583,0.773409,0.725951,-0.523803,0.993204,0.656819,-0.760448,1.077398,0.483550,-0.551799,1.294275,0.525334,0.505531,-0.298867,1.252350,0.747057,-0.288256,1.048188,1.115512,-0.330485,0.643844,1.483903,-0.093476,0.363777,1.436695,0.130999,0.191542,1.545864,-0.120396,0.128586,1.739829,0.130903,0.103653,-0.499513,-0.009570,0.023547,0.499513,0.009570,-0.023547,-0.165258,-0.600994,0.201127,0.165258,-0.574326,0.148434,-0.678741,-0.092807,-0.543150,-0.601606,0.288305,-1.275038,-0.356649,0.024742,-1.814646,-0.047131,-0.215172,-2.186608,0.226319,-0.324590,-2.269285,-0.134642,0.215145,-2.325647,0.543791,0.284673,-0.655004,0.431118,0.729521,-1.027176,0.485429,0.614221,-1.347850,0.484435,0.174113,-2.100643,0.316446,0.006890,-2.150025,0.362031,0.628839,-2.283997
2829,0,-0.182700,0.076767,1.976076,0.264889,0.048115,1.967584,-0.257133,-0.159407,1.912190,0.309990,-0.222303,1.927382,-0.019677,-0.469496,1.380635,0.003415,-0.607044,0.673998,-0.007251,0.066746,1.221276,-0.033811,0.403948,0.555521,0.307914,-0.574530,1.063152,-0.494574,-0.149951,1.298902,-0.821841,0.211429,0.989078,-0.976954,0.418388,0.794550,-0.879794,0.776319,0.725353,-0.521712,0.995406,0.655376,-0.758403,1.079962,0.482289,-0.549264,1.296410,0.523470,0.505749,-0.298810,1.252339,0.747256,-0.288995,1.048115,1.115772,-0.332350,0.643997,1.484709,-0.096543,0.363617,1.438159,0.127749,0.191130,1.546719,-0.123975,0.128569,1.741344,0.126781,0.103518,-0.499467,-0.009213,0.023904,0.499467,0.009213,-0.023904,-0.165211,-0.600926,0.201937,0.165211,-0.574443,0.148575,-0.677972,-0.094579,-0.544047,-0.598492,0.282182,-1.278554,-0.351865,0.011108,-1.813327,-0.041873,-0.235754,-2.179710,0.231416,-0.346671,-2.262686,-0.129175,0.193773,-2.319414,0.542424,0.291847,-0.644368,0.426308,0.748232,-1.003482,0.476349,0.649207,-1.332135,0.464024,0.252916,-2.109857,0.294968,0.088104,-2.165625,0.338301,0.717716,-2.267064
2830,0,-0.181754,0.079735,1.975660,0.265800,0.049987,1.967107,-0.256742,-0.156383,1.912269,0.310240,-0.220617,1.927460,-0.019811,-0.468380,1.380929,0.002982,-0.606512,0.674413,-0.005737,0.067483,1.221108,-0.032109,0.404772,0.555300,0.307500,-0.574264,1.063509,-0.494045,-0.147742,1.298950,-0.820739,0.214265,0.989218,-0.975624,0.421510,0.794721,-0.877870,0.779165,0.724783,-0.519525,0.997522,0.654028,-0.756219,1.082473,0.481098,-0.546564,1.298469,0.521730,0.505888,-0.298992,1.252387,0.747397,-0.289960,1.048163,1.115986,-0.334454,0.644326,1.485587,-0.099867,0.363721,1.439750,0.124270,0.190995,1.547638,-0.127809,0.128821,1.742983,0.122383,0.103693,-0.499456,-0.008871,0.024359,0.499455,0.008871,-0.024359,-0.165188,-0.600893,0.202748,0.165188,-0.574538,0.148712,-0.677221,-0.096553,-0.544956,-0.595367,0.275365,-1.282224,-0.347188,-0.002942,-1.812173,-0.036846,-0.256399,-2.173185,0.236319,-0.368832,-2.256373,-0.123877,0.172299,-2.313632,0.541625,0.297344,-0.634915,0.422726,0.763977,-0.981808,0.467907,0.681479,-1.317631,0.442498,0.330518,-2.117615,0.272067,0.168514,-2.178317,0.314122,0.803740,-2.250525
2831,0,-0.180793,0.082509,1.975279,0.266725,0.051551,1.966695,-0.256383,-0.153518,1.912351,0.310422,-0.219249,1.927511,-0.019979,-0.467479,1.381228,0.002558,-0.606092,0.674816,-0.004293,0.068023,1.220973,-0.030461,0.405480,0.555160,0.307015,-0.574206,1.063869,-0.493579,-0.145687,1.298970,-0.819578,0.217051,0.989331,-0.974140,0.424644,0.794865,-0.875758,0.782000,0.724279,-0.517089,0.999603,0.652766,-0.753768,1.084988,0.479967,-0.543591,1.300494,0.520105,0.505973,-0.299410,1.252561,0.747534,-0.291147,1.048368,1.116211,-0.336815,0.644812,1.486540,-0.103497,0.364056,1.441514,0.120508,0.191099,1.548714,-0.131940,0.129307,1.744794,0.117645,0.104114,-0.499463,-0.008520,0.024917,0.499463,0.008520,-0.024916,-0.165145,-0.600862,0.203552,0.165145,-0.574617,0.148840,-0.676493,-0.098627,-0.545838,-0.592139,0.267983,-1.286001,-0.342621,-0.017352,-1.811165,-0.032001,-0.277069,-2.167022,0.241040,-0.391055,-2.250301,-0.118669,0.150719,-2.308326,0.541370,0.301176,-0.626792,0.420418,0.776823,-0.962458,0.460210,0.710983,-1.304562,0.420173,0.406574,-2.123846,0.248088,0.247640,-2.187894,0.289791,0.886713,-2.234891
2832,0,-0.179806,0.085104,1.974910,0.267643,0.052812,1.966295,-0.256104,-0.150819,1.912445,0.310547,-0.218187,1.927606,-0.020264,-0.466788,1.381507,0.002127,-0.605788,0.675197,-0.002880,0.068395,1.220944,-0.028854,0.406070,0.555084,0.306471,-0.574334,1.064272,-0.493164,-0.143776,1.298972,-0.818346,0.219792,0.989425,-0.972580,0.427772,0.794989,-0.873477,0.784824,0.723786,-0.514482,1.001636,0.651582,-0.751098,1.087489,0.478878,-0.540333,1.302495,0.518581,0.505983,-0.300045,1.252779,0.747618,-0.292557,1.048679,1.116424,-0.339423,0.645438,1.487546,-0.107418,0.364589,1.443341,0.116458,0.191403,1.549835,-0.136369,0.129997,1.746693,0.112571,0.104730,-0.499475,-0.008156,0.025579,0.499475,0.008156,-0.025579,-0.165097,-0.600839,0.204344,0.165097,-0.574680,0.148950,-0.675762,-0.100722,-0.546667,-0.588850,0.260102,-1.289835,-0.338167,-0.032092,-1.810277,-0.027399,-0.297769,-2.161205,0.245577,-0.413315,-2.244421,-0.113543,0.128996,-2.303521,0.541587,0.303392,-0.620115,0.419294,0.786851,-0.945696,0.453268,0.737686,-1.293133,0.397170,0.480702,-2.128541,0.223304,0.325002,-2.194264,0.265376,0.966458,-2.220619
2833,0,-0.178818,0.087520,1.974562,0.268529,0.053816,1.965917,-0.255883,-0.148281,1.912530,0.310579,-0.217383,1.927660,-0.020558,-0.466276,1.381777,0.001718,-0.605588,0.675554,-0.001582,0.068599,1.220936,-0.027304,0.406546,0.555070,0.305923,-0.574611,1.064697,-0.492807,-0.142039,1.298995,-0.817108,0.222428,0.989479,-0.970903,0.430842,0.795074,-0.871074,0.787580,0.723315,-0.511709,1.003603,0.650463,-0.748247,1.089929,0.477818,-0.536939,1.304422,0.517140,0.505922,-0.300845,1.253080,0.747682,-0.294102,1.049103,1.116601,-0.342168,0.646180,1.488593,-0.111495,0.365291,1.445260,0.112265,0.191868,1.551021,-0.140958,0.130851,1.748681,0.107320,0.105488,-0.499507,-0.007820,0.026343,0.499507,0.007820,-0.026343,-0.165045,-0.600832,0.205117,0.165045,-0.574721,0.149032,-0.675079,-0.102846,-0.547422,-0.585529,0.251757,-1.293693,-0.333859,-0.047144,-1.809495,-0.022982,-0.318474,-2.155719,0.249933,-0.435576,-2.238684,-0.108473,0.107127,-2.299237,0.542145,0.304101,-0.614957,0.419108,0.794182,-0.931729,0.446964,0.761600,-1.283537,0.373709,0.552609,-2.131747,0.197907,0.400174,-2.197449,0.240973,1.042878,-2.208059
2834,0,-0.177862,0.089767,1.974218,0.269409,0.054579,1.965542,-0.255695,-0.145888,1.912587,0.310539,-0.216829,1.927717,-0.020968,-0.465945,1.382020,0.001312,-0.605483,0.675876,-0.000345,0.068666,1.220963,-0.025833,0.406899,0.555109,0.305294,-0.575041,1.065093,-0.492516,-0.140453,1.298959,-0.815861,0.224982,0.989505,-0.969161,0.433867,0.795101,-0.868533,0.790293,0.722817,-0.508806,1.005502,0.649396,-0.745190,1.092320,0.476776,-0.533348,1.306294,0.515777,0.505809,-0.301799,1.253446,0.747715,-0.295791,1.049593,1.116791,-0.345062,0.647022,1.489644,-0.115756,0.366129,1.447210,0.107890,0.192459,1.552233,-0.145729,0.131844,1.750692,0.101859,0.106342,-0.499532,-0.007488,0.027206,0.499532,0.007488,-0.027206,-0.165006,-0.600839,0.205866,0.165006,-0.574738,0.149082,-0.674393,-0.104933,-0.548097,-0.582192,0.243022,-1.297545,-0.329682,-0.062466,-1.808814,-0.018826,-0.339192,-2.150550,0.254059,-0.457845,-2.233048,-0.103466,0.085108,-2.295493,0.542953,0.303384,-0.611352,0.419796,0.798922,-0.920707,0.441236,0.782692,-1.275934,0.350027,0.621949,-2.133559,0.172271,0.472766,-2.197592,0.216715,1.115846,-2.197415
2835,0,-0.176929,0.091854,1.973866,0.270230,0.055120,1.965190,-0.255555,-0.143631,1.912636,0.310440,-0.216486,1.927797,-0.021411,-0.465756,1.382223,0.000941,-0.605464,0.676164,0.000812,0.068609,1.221043,-0.024408,0.407140,0.555198,0.304670,-0.575583,1.065513,-0.492278,-0.139008,1.298885,-0.814538,0.227460,0.989431,-0.967353,0.436830,0.795027,-0.865865,0.792957,0.722310,-0.505757,1.007331,0.648377,-0.741975,1.094642,0.475747,-0.529551,1.308101,0.514477,0.505662,-0.302878,1.253866,0.747706,-0.297589,1.050167,1.116953,-0.348061,0.647945,1.490741,-0.120127,0.367080,1.449196,0.103400,0.193145,1.553486,-0.150618,0.132952,1.752703,0.096258,0.107268,-0.499565,-0.007171,0.028157,0.499565,0.007171,-0.028157,-0.164949,-0.600843,0.206592,0.164949,-0.574733,0.149095,-0.673725,-0.106974,-0.548689,-0.578818,0.233945,-1.301374,-0.325665,-0.078036,-1.808221,-0.014887,-0.359909,-2.145685,0.258004,-0.480103,-2.227482,-0.098522,0.062954,-2.292298,0.543948,0.301381,-0.609299,0.421146,0.801192,-0.912728,0.436080,0.800991,-1.270453,0.326338,0.688422,-2.134108,0.146619,0.542435,-2.194935,0.192812,1.185284,-2.188711
2836,0,-0.176045,0.093794,1.973528,0.271028,0.055487,1.964821,-0.255506,-0.141516,1.912638,0.310244,-0.216328,1.927799,-0.021915,-0.465697,1.382410,0.000616,-0.605514,0.676409,0.001803,0.068438,1.221137,-0.023069,0.407275,0.555342,0.304003,-0.576224,1.065916,-0.492105,-0.137712,1.298794,-0.813264,0.229810,0.989340,-0.965492,0.439698,0.794874,-0.863190,0.795518,0.721787,-0.502635,1.009062,0.647412,-0.738648,1.096862,0.474739,-0.525669,1.309814,0.513240,0.505419,-0.304053,1.254300,0.747683,-0.299440,1.050786,1.117087,-0.351090,0.648934,1.491781,-0.124531,0.368126,1.451134,0.098872,0.193906,1.554705,-0.155533,0.134149,1.754686,0.090641,0.108239,-0.499562,-0.006883,0.029187,0.499562,0.006883,-0.029187,-0.164890,-0.600853,0.207291,0.164891,-0.574699,0.149072,-0.673118,-0.108998,-0.549213,-0.575511,0.224526,-1.305170,-0.321860,-0.093856,-1.807732,-0.011253,-0.380654,-2.141120,0.261627,-0.502378,-2.221976,-0.093729,0.040661,-2.289658,0.544936,0.298236,-0.608754,0.422921,0.801140,-0.907820,0.431254,0.816512,-1.267184,0.302814,0.751755,-2.133564,0.121193,0.608907,-2.189812,0.169366,1.251108,-2.181802
2837,0,-0.175226,0.095587,1.973174,0.271722,0.055679,1.964436,-0.255504,-0.139529,1.912655,0.309991,-0.216328,1.927816,-0.022467,-0.465751,1.382551,0.000288,-0.605631,0.676618,0.002731,0.068185,1.221246,-0.021802,0.407307,0.555541,0.303305,-0.576950,1.066334,-0.491986,-0.136553,1.298656,-0.811994,0.232056,0.989172,-0.963595,0.442476,0.794675,-0.860435,0.798003,0.721279,-0.499454,1.010693,0.646506,-0.735192,1.098986,0.473762,-0.521682,1.311436,0.512078,0.505154,-0.305300,1.254780,0.747598,-0.301349,1.051482,1.117207,-0.354144,0.649983,1.492806,-0.128948,0.369251,1.453037,0.094325,0.194729,1.555905,-0.160459,0.135422,1.756624,0.085021,0.109250,-0.499572,-0.006622,0.030278,0.499571,0.006622,-0.030279,-0.164816,-0.600862,0.207972,0.164816,-0.574638,0.149018,-0.672496,-0.110995,-0.549674,-0.572205,0.214799,-1.308930,-0.318263,-0.109898,-1.807344,-0.007911,-0.401435,-2.136851,0.264943,-0.524699,-2.216535,-0.089110,0.018240,-2.287569,0.545802,0.294080,-0.609641,0.424931,0.798890,-0.905960,0.426769,0.829289,-1.266180,0.279712,0.811685,-2.132112,0.096245,0.671950,-2.182626,0.146751,1.313245,-2.176396
2838,0,-0.174415,0.097258,1.972838,0.272401,0.055728,1.964069,-0.255554,-0.137653,1.912627,0.309648,-0.216474,1.927819,-0.023102,-0.465902,1.382677,-0.000043,-0.605805,0.676791,0.003502,0.067847,1.221404,-0.020581,0.407253,0.555791,0.302573,-0.577742,1.066708,-0.491926,-0.135511,1.298505,-0.810734,0.234208,0.988928,-0.961697,0.445170,0.794369,-0.857636,0.800416,0.720726,-0.496187,1.012233,0.645675,-0.731615,1.101019,0.472827,-0.517537,1.312970,0.510994,0.504802,-0.306618,1.255277,0.747451,-0.303301,1.052196,1.117282,-0.357213,0.651085,1.493816,-0.133361,0.370449,1.454902,0.089773,0.195599,1.557083,-0.165378,0.136769,1.758482,0.079419,0.110294,-0.499564,-0.006379,0.031424,0.499564,0.006379,-0.031424,-0.164758,-0.600862,0.208639,0.164758,-0.574543,0.148944,-0.671917,-0.112992,-0.550097,-0.568966,0.204757,-1.312663,-0.314938,-0.126169,-1.807085,-0.004948,-0.422293,-2.132891,0.267837,-0.547121,-2.211191,-0.084700,-0.004313,-2.286025,0.546504,0.289075,-0.611865,0.426996,0.794583,-0.907056,0.422463,0.839344,-1.267442,0.257285,0.867991,-2.129960,0.071989,0.731389,-2.173834,0.125315,1.371625,-2.172104
2839,0,-0.173715,0.098796,1.972500,0.272994,0.055653,1.963731,-0.255680,-0.135903,1.912598,0.309251,-0.216735,1.927789,-0.023800,-0.466130,1.382771,-0.000349,-0.606016,0.676934,0.004168,0.067459,1.221591,-0.019429,0.407121,0.556104,0.301775,-0.578587,1.067111,-0.491984,-0.134599,1.298321,-0.809532,0.236236,0.988651,-0.959826,0.447745,0.794031,-0.854838,0.802725,0.720203,-0.492893,1.013654,0.644939,-0.728009,1.102927,0.471963,-0.513366,1.314386,0.510011,0.504378,-0.307969,1.255803,0.747287,-0.305249,1.052969,1.117299,-0.360242,0.652238,1.494754,-0.137692,0.371720,1.456661,0.085296,0.196527,1.558214,-0.170194,0.138181,1.760252,0.073954,0.111386,-0.499542,-0.006172,0.032605,0.499542,0.006172,-0.032605,-0.164684,-0.600856,0.209307,0.164685,-0.574418,0.148859,-0.671339,-0.115051,-0.550497,-0.565810,0.194359,-1.316376,-0.311882,-0.142691,-1.806963,-0.002401,-0.443265,-2.129253,0.270251,-0.569695,-2.205989,-0.080564,-0.027011,-2.285009,0.546869,0.283382,-0.615300,0.428836,0.788379,-0.910958,0.418217,0.846750,-1.270918,0.235701,0.920493,-2.127318,0.048586,0.787105,-2.163917,0.105298,1.426177,-2.168485
2840,0,-0.173063,0.100221,1.972173,0.273471,0.055454,1.963404,-0.255890,-0.134258,1.912579,0.308762,-0.217103,1.927740,-0.024607,-0.466422,1.382846,-0.000650,-0.606246,0.677055,0.004697,0.067030,1.221820,-0.018341,0.406926,0.556475,0.300924,-0.579470,1.067494,-0.492108,-0.133771,1.298118,-0.808385,0.238179,0.988355,-0.958006,0.450240,0.793642,-0.852088,0.804956,0.719690,-0.489577,1.014979,0.644325,-0.724289,1.104756,0.471188,-0.509139,1.315703,0.509155,0.503902,-0.309349,1.256402,0.747036,-0.307215,1.053815,1.117281,-0.363243,0.653443,1.495618,-0.141972,0.373063,1.458317,0.080865,0.197512,1.559234,-0.174947,0.139663,1.761905,0.068591,0.112538,-0.499476,-0.005974,0.033812,0.499477,0.005974,-0.033812,-0.164614,-0.600822,0.209990,0.164614,-0.574258,0.148775,-0.670823,-0.117193,-0.550889,-0.562760,0.183586,-1.320084,-0.309161,-0.159472,-1.807003,-0.000337,-0.464393,-2.125961,0.272120,-0.592488,-2.200987,-0.076760,-0.049880,-2.284504,0.546809,0.277126,-0.619805,0.430299,0.780422,-0.917473,0.413919,0.851552,-1.276519,0.215241,0.969038,-2.124402,0.026243,0.839013,-2.153367,0.087229,1.476853,-2.165108
2841,0,-0.172493,0.101540,1.971904,0.273920,0.055154,1.963104,-0.256156,-0.132707,1.912558,0.308208,-0.217570,1.927718,-0.025466,-0.466750,1.382917,-0.000976,-0.606491,0.677163,0.005147,0.066578,1.222076,-0.017256,0.406687,0.556911,0.300048,-0.580375,1.067874,-0.492271,-0.133009,1.297942,-0.807267,0.240055,0.988025,-0.956179,0.452675,0.793250,-0.849296,0.807133,0.719236,-0.486183,1.016213,0.643858,-0.720491,1.106512,0.470537,-0.504767,1.316937,0.508448,0.503343,-0.310755,1.256998,0.746730,-0.309195,1.054658,1.117257,-0.366220,0.654706,1.496438,-0.146195,0.374483,1.459931,0.076488,0.198562,1.560234,-0.179616,0.141217,1.763472,0.063339,0.113770,-0.499399,-0.005789,0.035032,0.499398,0.005789,-0.035032,-0.164546,-0.600761,0.210700,0.164546,-0.574061,0.148717,-0.670301,-0.119459,-0.551288,-0.559753,0.172395,-1.323798,-0.306743,-0.176539,-1.807225,0.001249,-0.485721,-2.123044,0.273387,-0.615568,-2.196251,-0.073227,-0.072937,-2.284488,0.546328,0.270446,-0.625239,0.431242,0.770873,-0.926344,0.409582,0.853844,-1.284093,0.196156,1.013514,-2.121422,0.005260,0.887085,-2.142666,0.071531,1.523611,-2.161592
2842,0,-0.171966,0.102752,1.971688,0.274291,0.054768,1.962857,-0.256456,-0.131254,1.912588,0.307554,-0.218125,1.927718,-0.026401,-0.467106,1.383009,-0.001315,-0.606737,0.677271,0.005439,0.066112,1.222385,-0.016214,0.406413,0.557414,0.299100,-0.581293,1.068306,-0.492545,-0.132327,1.297757,-0.806268,0.241827,0.987716,-0.954479,0.455004,0.792817,-0.846582,0.809219,0.718866,-0.482838,1.017333,0.643574,-0.716688,1.108172,0.470037,-0.500364,1.318058,0.507929,0.502702,-0.312166,1.257677,0.746337,-0.311153,1.055584,1.117143,-0.369136,0.656033,1.497210,-0.150291,0.375999,1.461394,0.072229,0.199698,1.561180,-0.184134,0.142856,1.764906,0.058288,0.115113,-0.499295,-0.005628,0.036258,0.499295,0.005628,-0.036258,-0.164465,-0.600673,0.211463,0.164465,-0.573826,0.148698,-0.669804,-0.121940,-0.551705,-0.556898,0.160680,-1.327522,-0.304690,-0.193958,-1.807639,0.002312,-0.507301,-2.120523,0.273988,-0.638996,-2.191839,-0.070124,-0.096242,-2.284934,0.545312,0.263475,-0.631452,0.431473,0.759920,-0.937287,0.404982,0.853727,-1.293452,0.178588,1.053857,-2.118576,-0.014247,0.931291,-2.132259,0.058478,1.566396,-2.157644
